anio,tasa_descuento,edad,sexo,coeficiente,fuente
2016,5.34,92,Mujer,2.6076068485413,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,93,Hombre,2.0363877894580,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,93,Mujer,2.4431419303218,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,94,Hombre,1.9179953152155,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,94,Mujer,2.2835178008217,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,95,Hombre,1.8047313277192,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,95,Mujer,2.1241573071818,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,96,Hombre,1.6899300679875,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,96,Mujer,1.9553042994498,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,97,Hombre,1.5620558142694,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,97,Mujer,1.7561742109810,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,98,Hombre,1.3751293813581,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,98,Mujer,1.4779691910343,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,99,Hombre,1.0000000000000,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,99,Mujer,1.0000000000000,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2017,5.73,39,Hombre,14.5056365245521,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,39,Mujer,15.4293963604671,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,40,Hombre,14.3495897581505,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,40,Mujer,15.2880913333833,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,41,Hombre,14.1872589322454,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,41,Mujer,15.1407406762357,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,42,Hombre,14.0185698548523,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,42,Mujer,14.9872210124322,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,43,Hombre,13.8434180102251,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,43,Mujer,14.8273776499993,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,44,Hombre,13.6617323125705,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,44,Mujer,14.6610849954943,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,45,Hombre,13.4730996259925,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,45,Mujer,14.4882308841176,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,46,Hombre,13.2784689501982,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,46,Mujer,14.3087005507683,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,47,Hombre,13.0768580868143,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,47,Mujer,14.1224208553802,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,48,Hombre,12.8685971460950,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,48,Mujer,13.9293001241297,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,49,Hombre,12.6537001807669,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,49,Mujer,13.7292858646219,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,50,Hombre,12.4322294409933,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,50,Mujer,13.5223497310323,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,51,Hombre,12.2042502571408,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,51,Mujer,13.3084868577625,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,52,Hombre,11.9699081084611,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,52,Mujer,13.0876864677447,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,53,Hombre,11.7293254194788,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,53,Mujer,12.8600159060669,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,54,Hombre,11.4826771526249,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,54,Mujer,12.6255371398436,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,55,Hombre,11.2302095181940,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,55,Mujer,12.3843337346266,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,56,Hombre,10.9721417643373,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,56,Mujer,12.1365657652648,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,57,Hombre,10.7087714123203,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,57,Mujer,11.8823903427575,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,58,Hombre,10.4404390759875,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,58,Mujer,11.6220291562531,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,59,Hombre,10.1675083295924,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,59,Mujer,11.3556921359961,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,60,Hombre,9.8903609674587,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,60,Mujer,11.0836969669257,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,61,Hombre,9.6094511903439,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,61,Mujer,10.8063596048894,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,62,Hombre,9.3252668866063,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,62,Mujer,10.5240376083866,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,63,Hombre,9.0383060471249,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,63,Mujer,10.2371383245839,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,64,Hombre,8.7491108521845,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,64,Mujer,9.9461048428670,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,65,Hombre,8.4582665736841,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,65,Mujer,9.6514415166232,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
2017,5.73,66,Hombre,8.1663771114672,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2017-.pdf
